item,category,store_code,yearweek,sell_price
SUPERMARKET_3_334,SUPERMARKET,NYC_1,201137,3.456
SUPERMARKET_3_334,SUPERMARKET,NYC_1,201209,3.096
SUPERMARKET_3_335,SUPERMARKET,NYC_1,201205,2.976
SUPERMARKET_3_335,SUPERMARKET,NYC_1,201315,2.616
SUPERMARKET_3_335,SUPERMARKET,NYC_1,201334,2.376
SUPERMARKET_3_336,SUPERMARKET,NYC_1,201105,2.964
SUPERMARKET_3_336,SUPERMARKET,NYC_1,201109,2.976
SUPERMARKET_3_336,SUPERMARKET,NYC_1,201210,3.216
SUPERMARKET_3_337,SUPERMARKET,NYC_1,201436,4.776
SUPERMARKET_3_338,SUPERMARKET,NYC_1,201409,4.416
SUPERMARKET_3_339,SUPERMARKET,NYC_1,201105,1.056
SUPERMARKET_3_339,SUPERMARKET,NYC_1,201140,0.984
SUPERMARKET_3_339,SUPERMARKET,NYC_1,201238,0.936
SUPERMARKET_3_339,SUPERMARKET,NYC_1,201304,0.96
SUPERMARKET_3_340,SUPERMARKET,NYC_1,201406,3.576
SUPERMARKET_3_340,SUPERMARKET,NYC_1,201544,3.984
SUPERMARKET_3_341,SUPERMARKET,NYC_1,201105,4.776
SUPERMARKET_3_342,SUPERMARKET,NYC_1,201106,1.656
SUPERMARKET_3_342,SUPERMARKET,NYC_1,201138,1.5
SUPERMARKET_3_342,SUPERMARKET,NYC_1,201212,1.2
SUPERMARKET_3_342,SUPERMARKET,NYC_1,201233,1.344
SUPERMARKET_3_342,SUPERMARKET,NYC_1,201243,1.416
SUPERMARKET_3_343,SUPERMARKET,NYC_1,201105,4.296
SUPERMARKET_3_343,SUPERMARKET,NYC_1,201113,4.416
SUPERMARKET_3_343,SUPERMARKET,NYC_1,201422,4.644
SUPERMARKET_3_344,SUPERMARKET,NYC_1,201337,2.4
SUPERMARKET_3_344,SUPERMARKET,NYC_1,201544,2.688
SUPERMARKET_3_345,SUPERMARKET,NYC_1,201105,2.964
SUPERMARKET_3_345,SUPERMARKET,NYC_1,201109,2.976
SUPERMARKET_3_345,SUPERMARKET,NYC_1,201210,3.216
SUPERMARKET_3_346,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_347,SUPERMARKET,NYC_1,201105,2.364
SUPERMARKET_3_347,SUPERMARKET,NYC_1,201134,2.736
SUPERMARKET_3_347,SUPERMARKET,NYC_1,201335,2.7
SUPERMARKET_3_347,SUPERMARKET,NYC_1,201439,2.688
SUPERMARKET_3_347,SUPERMARKET,NYC_1,201601,2.376
SUPERMARKET_3_348,SUPERMARKET,NYC_1,201105,1.056
SUPERMARKET_3_348,SUPERMARKET,NYC_1,201140,0.984
SUPERMARKET_3_348,SUPERMARKET,NYC_1,201238,0.936
SUPERMARKET_3_348,SUPERMARKET,NYC_1,201303,0.96
SUPERMARKET_3_349,SUPERMARKET,NYC_1,201105,1.656
SUPERMARKET_3_349,SUPERMARKET,NYC_1,201207,1.776
SUPERMARKET_3_349,SUPERMARKET,NYC_1,201311,1.896
SUPERMARKET_3_349,SUPERMARKET,NYC_1,201407,2.016
SUPERMARKET_3_350,SUPERMARKET,NYC_1,201529,4.296
SUPERMARKET_3_350,SUPERMARKET,NYC_1,201610,3.576
SUPERMARKET_3_351,SUPERMARKET,NYC_1,201105,1.5
SUPERMARKET_3_351,SUPERMARKET,NYC_1,201107,1.416
SUPERMARKET_3_351,SUPERMARKET,NYC_1,201207,1.296
SUPERMARKET_3_351,SUPERMARKET,NYC_1,201215,1.2
SUPERMARKET_3_351,SUPERMARKET,NYC_1,201517,1.368
SUPERMARKET_3_351,SUPERMARKET,NYC_1,201534,1.128
SUPERMARKET_3_352,SUPERMARKET,NYC_1,201105,4.8
SUPERMARKET_3_352,SUPERMARKET,NYC_1,201122,5.256
SUPERMARKET_3_352,SUPERMARKET,NYC_1,201127,4.776
SUPERMARKET_3_352,SUPERMARKET,NYC_1,201610,4.368
SUPERMARKET_3_353,SUPERMARKET,NYC_1,201511,10.776
SUPERMARKET_3_354,SUPERMARKET,NYC_1,201328,3.576
SUPERMARKET_3_355,SUPERMARKET,NYC_1,201105,1.5
SUPERMARKET_3_355,SUPERMARKET,NYC_1,201107,1.416
SUPERMARKET_3_355,SUPERMARKET,NYC_1,201206,1.296
SUPERMARKET_3_355,SUPERMARKET,NYC_1,201215,1.2
SUPERMARKET_3_355,SUPERMARKET,NYC_1,201517,1.368
SUPERMARKET_3_355,SUPERMARKET,NYC_1,201534,1.128
SUPERMARKET_3_356,SUPERMARKET,NYC_1,201105,3.936
SUPERMARKET_3_356,SUPERMARKET,NYC_1,201117,3.576
SUPERMARKET_3_356,SUPERMARKET,NYC_1,201611,3.6
SUPERMARKET_3_357,SUPERMARKET,NYC_1,201105,4.8
SUPERMARKET_3_357,SUPERMARKET,NYC_1,201122,5.256
SUPERMARKET_3_357,SUPERMARKET,NYC_1,201126,4.776
SUPERMARKET_3_357,SUPERMARKET,NYC_1,201547,4.368
SUPERMARKET_3_358,SUPERMARKET,NYC_1,201316,3.456
SUPERMARKET_3_359,SUPERMARKET,NYC_1,201350,3.336
SUPERMARKET_3_359,SUPERMARKET,NYC_1,201511,2.136
SUPERMARKET_3_360,SUPERMARKET,NYC_1,201112,2.976
SUPERMARKET_3_360,SUPERMARKET,NYC_1,201250,2.736
SUPERMARKET_3_360,SUPERMARKET,NYC_1,201330,2.376
SUPERMARKET_3_360,SUPERMARKET,NYC_1,201602,2.688
SUPERMARKET_3_361,SUPERMARKET,NYC_1,201310,2.376
SUPERMARKET_3_362,SUPERMARKET,NYC_1,201251,3
SUPERMARKET_3_362,SUPERMARKET,NYC_1,201610,3.072
SUPERMARKET_3_363,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_363,SUPERMARKET,NYC_1,201136,2.736
SUPERMARKET_3_363,SUPERMARKET,NYC_1,201142,2.976
SUPERMARKET_3_363,SUPERMARKET,NYC_1,201602,3.324
SUPERMARKET_3_364,SUPERMARKET,NYC_1,201404,3.336
SUPERMARKET_3_365,SUPERMARKET,NYC_1,201130,4.296
SUPERMARKET_3_365,SUPERMARKET,NYC_1,201236,4.656
SUPERMARKET_3_365,SUPERMARKET,NYC_1,201334,4.776
SUPERMARKET_3_365,SUPERMARKET,NYC_1,201401,5.136
SUPERMARKET_3_365,SUPERMARKET,NYC_1,201502,5.976
SUPERMARKET_3_365,SUPERMARKET,NYC_1,201601,6.288
SUPERMARKET_3_366,SUPERMARKET,NYC_1,201501,2.088
SUPERMARKET_3_367,SUPERMARKET,NYC_1,201105,2.856
SUPERMARKET_3_367,SUPERMARKET,NYC_1,201136,3.096
SUPERMARKET_3_367,SUPERMARKET,NYC_1,201143,3.216
SUPERMARKET_3_368,SUPERMARKET,NYC_1,201105,7.176
SUPERMARKET_3_368,SUPERMARKET,NYC_1,201147,7.776
SUPERMARKET_3_369,SUPERMARKET,NYC_1,201105,4.536
SUPERMARKET_3_369,SUPERMARKET,NYC_1,201145,4.656
SUPERMARKET_3_369,SUPERMARKET,NYC_1,201204,4.776
SUPERMARKET_3_370,SUPERMARKET,NYC_1,201511,8.376
SUPERMARKET_3_371,SUPERMARKET,NYC_1,201423,3
SUPERMARKET_3_372,SUPERMARKET,NYC_1,201419,3.936
SUPERMARKET_3_373,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_373,SUPERMARKET,NYC_1,201304,2.088
SUPERMARKET_3_374,SUPERMARKET,NYC_1,201105,3.576
SUPERMARKET_3_374,SUPERMARKET,NYC_1,201120,2.856
SUPERMARKET_3_374,SUPERMARKET,NYC_1,201231,2.376
SUPERMARKET_3_374,SUPERMARKET,NYC_1,201337,3
SUPERMARKET_3_374,SUPERMARKET,NYC_1,,3.072
SUPERMARKET_3_375,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_375,SUPERMARKET,NYC_1,201233,2.088
SUPERMARKET_3_376,SUPERMARKET,NYC_1,201108,1.2
SUPERMARKET_3_377,SUPERMARKET,NYC_1,201105,1.776
SUPERMARKET_3_377,SUPERMARKET,NYC_1,201208,1.896
SUPERMARKET_3_377,SUPERMARKET,NYC_1,201402,2.016
SUPERMARKET_3_378,SUPERMARKET,NYC_1,201105,5.4
SUPERMARKET_3_378,SUPERMARKET,NYC_1,201119,4.776
SUPERMARKET_3_378,SUPERMARKET,NYC_1,201143,5.568
SUPERMARKET_3_378,SUPERMARKET,NYC_1,201211,5.616
SUPERMARKET_3_379,SUPERMARKET,NYC_1,201220,2.976
SUPERMARKET_3_379,SUPERMARKET,NYC_1,201401,2.376
SUPERMARKET_3_379,SUPERMARKET,NYC_1,201544,2.688
SUPERMARKET_3_379,SUPERMARKET,NYC_1,201610,2.364
SUPERMARKET_3_380,SUPERMARKET,NYC_1,201105,2.256
SUPERMARKET_3_380,SUPERMARKET,NYC_1,201106,2.376
SUPERMARKET_3_380,SUPERMARKET,NYC_1,201139,2.496
SUPERMARKET_3_381,SUPERMARKET,NYC_1,201248,3.576
SUPERMARKET_3_381,SUPERMARKET,NYC_1,201431,3.456
SUPERMARKET_3_382,SUPERMARKET,NYC_1,201407,2.376
SUPERMARKET_3_383,SUPERMARKET,NYC_1,201105,1.2
SUPERMARKET_3_383,SUPERMARKET,NYC_1,201138,1.536
SUPERMARKET_3_383,SUPERMARKET,NYC_1,201209,1.656
SUPERMARKET_3_383,SUPERMARKET,NYC_1,201436,1.776
SUPERMARKET_3_384,SUPERMARKET,NYC_1,201211,3.576
SUPERMARKET_3_384,SUPERMARKET,NYC_1,201238,1.8
SUPERMARKET_3_384,SUPERMARKET,NYC_1,201252,2.388
SUPERMARKET_3_385,SUPERMARKET,NYC_1,201119,3.576
SUPERMARKET_3_386,SUPERMARKET,NYC_1,201214,3
SUPERMARKET_3_386,SUPERMARKET,NYC_1,201610,3.072
SUPERMARKET_3_387,SUPERMARKET,NYC_1,201105,3.408
SUPERMARKET_3_387,SUPERMARKET,NYC_1,201106,3
SUPERMARKET_3_387,SUPERMARKET,NYC_1,201116,3.816
SUPERMARKET_3_387,SUPERMARKET,NYC_1,201121,3.456
SUPERMARKET_3_387,SUPERMARKET,NYC_1,201132,3.216
SUPERMARKET_3_387,SUPERMARKET,NYC_1,201324,2.976
SUPERMARKET_3_387,SUPERMARKET,NYC_1,201513,2.4
SUPERMARKET_3_388,SUPERMARKET,NYC_1,201105,4.8
SUPERMARKET_3_388,SUPERMARKET,NYC_1,201127,4.776
SUPERMARKET_3_388,SUPERMARKET,NYC_1,201143,5.256
SUPERMARKET_3_389,SUPERMARKET,NYC_1,201105,1.776
SUPERMARKET_3_389,SUPERMARKET,NYC_1,201208,1.896
SUPERMARKET_3_389,SUPERMARKET,NYC_1,201430,2.016
SUPERMARKET_3_390,SUPERMARKET,NYC_1,201408,2.016
SUPERMARKET_3_390,SUPERMARKET,NYC_1,201438,2.136
SUPERMARKET_3_391,SUPERMARKET,NYC_1,201137,3
SUPERMARKET_3_391,SUPERMARKET,NYC_1,201209,3.096
SUPERMARKET_3_391,SUPERMARKET,NYC_1,201217,3.336
SUPERMARKET_3_391,SUPERMARKET,NYC_1,201505,3.576
SUPERMARKET_3_392,SUPERMARKET,NYC_1,201105,4.416
SUPERMARKET_3_392,SUPERMARKET,NYC_1,201116,4.176
SUPERMARKET_3_392,SUPERMARKET,NYC_1,201137,4.656
SUPERMARKET_3_392,SUPERMARKET,NYC_1,201435,4.776
SUPERMARKET_3_393,SUPERMARKET,NYC_1,201305,4.2
SUPERMARKET_3_393,SUPERMARKET,NYC_1,201611,4.272
SUPERMARKET_3_394,SUPERMARKET,NYC_1,201108,3.336
SUPERMARKET_3_394,SUPERMARKET,NYC_1,201110,3.576
SUPERMARKET_3_394,SUPERMARKET,NYC_1,201131,3.216
SUPERMARKET_3_394,SUPERMARKET,NYC_1,201337,3.456
SUPERMARKET_3_395,SUPERMARKET,NYC_1,201105,4.536
SUPERMARKET_3_395,SUPERMARKET,NYC_1,201136,4.776
SUPERMARKET_3_396,SUPERMARKET,NYC_1,201241,13.176
SUPERMARKET_3_396,SUPERMARKET,NYC_1,201404,11.976
SUPERMARKET_3_396,SUPERMARKET,NYC_1,201532,13.008
SUPERMARKET_3_396,SUPERMARKET,NYC_1,201612,13.776
SUPERMARKET_3_397,SUPERMARKET,NYC_1,201105,2.256
SUPERMARKET_3_397,SUPERMARKET,NYC_1,201106,2.376
SUPERMARKET_3_397,SUPERMARKET,NYC_1,201140,2.496
SUPERMARKET_3_398,SUPERMARKET,NYC_1,201105,5.856
SUPERMARKET_3_398,SUPERMARKET,NYC_1,201124,6.576
SUPERMARKET_3_398,SUPERMARKET,NYC_1,201139,7.176
SUPERMARKET_3_398,SUPERMARKET,NYC_1,201208,7.776
SUPERMARKET_3_398,SUPERMARKET,NYC_1,201606,6.744
SUPERMARKET_3_399,SUPERMARKET,NYC_1,201307,4.2
SUPERMARKET_3_399,SUPERMARKET,NYC_1,201611,4.272
SUPERMARKET_3_400,SUPERMARKET,NYC_1,201105,3.336
SUPERMARKET_3_400,SUPERMARKET,NYC_1,201129,3.576
SUPERMARKET_3_401,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_402,SUPERMARKET,NYC_1,201151,5.976
SUPERMARKET_3_402,SUPERMARKET,NYC_1,201446,6.936
SUPERMARKET_3_402,SUPERMARKET,NYC_1,201505,7.776
SUPERMARKET_3_403,SUPERMARKET,NYC_1,201307,1.8
SUPERMARKET_3_404,SUPERMARKET,NYC_1,201105,1.2
SUPERMARKET_3_404,SUPERMARKET,NYC_1,201145,1.272
SUPERMARKET_3_405,SUPERMARKET,NYC_1,201105,4.176
SUPERMARKET_3_405,SUPERMARKET,NYC_1,201118,4.2
SUPERMARKET_3_405,SUPERMARKET,NYC_1,201131,4.416
SUPERMARKET_3_405,SUPERMARKET,NYC_1,201217,4.776
SUPERMARKET_3_405,SUPERMARKET,NYC_1,201611,4.272
SUPERMARKET_3_406,SUPERMARKET,NYC_1,201105,1.056
SUPERMARKET_3_406,SUPERMARKET,NYC_1,201137,0.936
SUPERMARKET_3_406,SUPERMARKET,NYC_1,201140,0.984
SUPERMARKET_3_406,SUPERMARKET,NYC_1,201304,0.96
SUPERMARKET_3_407,SUPERMARKET,NYC_1,201105,3.984
SUPERMARKET_3_407,SUPERMARKET,NYC_1,201114,3.576
SUPERMARKET_3_408,SUPERMARKET,NYC_1,201105,3.804
SUPERMARKET_3_408,SUPERMARKET,NYC_1,201114,3.456
SUPERMARKET_3_408,SUPERMARKET,NYC_1,201143,3.576
SUPERMARKET_3_409,SUPERMARKET,NYC_1,201419,3.336
SUPERMARKET_3_410,SUPERMARKET,NYC_1,201105,3.096
SUPERMARKET_3_410,SUPERMARKET,NYC_1,201218,3.216
SUPERMARKET_3_410,SUPERMARKET,NYC_1,201249,3.336
SUPERMARKET_3_410,SUPERMARKET,NYC_1,201306,3
SUPERMARKET_3_411,SUPERMARKET,NYC_1,201105,3.576
SUPERMARKET_3_412,SUPERMARKET,NYC_1,201105,0.24
SUPERMARKET_3_412,SUPERMARKET,NYC_1,201611,0.3
SUPERMARKET_3_413,SUPERMARKET,NYC_1,201133,1.2
SUPERMARKET_3_414,SUPERMARKET,NYC_1,201210,5.964
SUPERMARKET_3_414,SUPERMARKET,NYC_1,201211,6.216
SUPERMARKET_3_415,SUPERMARKET,NYC_1,201127,2.376
SUPERMARKET_3_415,SUPERMARKET,NYC_1,201131,3
SUPERMARKET_3_415,SUPERMARKET,NYC_1,201610,3.072
SUPERMARKET_3_416,SUPERMARKET,NYC_1,201318,3
SUPERMARKET_3_416,SUPERMARKET,NYC_1,201333,3.216
SUPERMARKET_3_417,SUPERMARKET,NYC_1,201422,5.4
SUPERMARKET_3_417,SUPERMARKET,NYC_1,201607,5.448
SUPERMARKET_3_418,SUPERMARKET,NYC_1,201123,4.776
SUPERMARKET_3_419,SUPERMARKET,NYC_1,201436,3.456
SUPERMARKET_3_419,SUPERMARKET,NYC_1,201506,3
SUPERMARKET_3_420,SUPERMARKET,NYC_1,201105,10.176
SUPERMARKET_3_421,SUPERMARKET,NYC_1,201244,2.976
SUPERMARKET_3_422,SUPERMARKET,NYC_1,201105,2.364
SUPERMARKET_3_422,SUPERMARKET,NYC_1,201134,2.736
SUPERMARKET_3_422,SUPERMARKET,NYC_1,201334,2.7
SUPERMARKET_3_422,SUPERMARKET,NYC_1,201439,2.688
SUPERMARKET_3_422,SUPERMARKET,NYC_1,201601,2.376
SUPERMARKET_3_423,SUPERMARKET,NYC_1,201205,3.576
SUPERMARKET_3_424,SUPERMARKET,NYC_1,201105,4.2
SUPERMARKET_3_424,SUPERMARKET,NYC_1,201211,4.656
SUPERMARKET_3_425,SUPERMARKET,NYC_1,201250,2.976
SUPERMARKET_3_426,SUPERMARKET,NYC_1,201302,3.576
SUPERMARKET_3_426,SUPERMARKET,NYC_1,201319,3.456
SUPERMARKET_3_426,SUPERMARKET,NYC_1,201321,3
SUPERMARKET_3_427,SUPERMARKET,NYC_1,201249,2.976
SUPERMARKET_3_428,SUPERMARKET,NYC_1,201202,2.376
SUPERMARKET_3_428,SUPERMARKET,NYC_1,201210,2.616
SUPERMARKET_3_429,SUPERMARKET,NYC_1,201352,7.176
SUPERMARKET_3_429,SUPERMARKET,NYC_1,,7.056
SUPERMARKET_3_430,SUPERMARKET,NYC_1,201310,7.176
SUPERMARKET_3_431,SUPERMARKET,NYC_1,201133,1.2
SUPERMARKET_3_432,SUPERMARKET,NYC_1,201105,5.136
SUPERMARKET_3_432,SUPERMARKET,NYC_1,201212,4.176
SUPERMARKET_3_432,SUPERMARKET,NYC_1,201231,4.416
SUPERMARKET_3_432,SUPERMARKET,NYC_1,201245,3.576
SUPERMARKET_3_432,SUPERMARKET,NYC_1,201329,4.776
SUPERMARKET_3_432,SUPERMARKET,NYC_1,201414,3.6
SUPERMARKET_3_432,SUPERMARKET,NYC_1,201545,5.376
SUPERMARKET_3_433,SUPERMARKET,NYC_1,201132,1.2
SUPERMARKET_3_434,SUPERMARKET,NYC_1,201116,3.336
SUPERMARKET_3_434,SUPERMARKET,NYC_1,201120,3.096
SUPERMARKET_3_434,SUPERMARKET,NYC_1,201132,3.216
SUPERMARKET_3_434,SUPERMARKET,NYC_1,201211,3.456
SUPERMARKET_3_435,SUPERMARKET,NYC_1,201105,1.2
SUPERMARKET_3_435,SUPERMARKET,NYC_1,201138,1.536
SUPERMARKET_3_435,SUPERMARKET,NYC_1,201209,1.656
SUPERMARKET_3_435,SUPERMARKET,NYC_1,201436,1.776
SUPERMARKET_3_436,SUPERMARKET,NYC_1,201432,2.376
SUPERMARKET_3_436,SUPERMARKET,NYC_1,201436,3
SUPERMARKET_3_437,SUPERMARKET,NYC_1,201335,1.2
SUPERMARKET_3_438,SUPERMARKET,NYC_1,201134,1.2
SUPERMARKET_3_439,SUPERMARKET,NYC_1,201337,3.216
SUPERMARKET_3_439,SUPERMARKET,NYC_1,201339,3.576
SUPERMARKET_3_440,SUPERMARKET,NYC_1,201409,4.776
SUPERMARKET_3_440,SUPERMARKET,NYC_1,201432,5.376
SUPERMARKET_3_440,SUPERMARKET,NYC_1,201506,5.856
SUPERMARKET_3_440,SUPERMARKET,NYC_1,201602,6.264
SUPERMARKET_3_441,SUPERMARKET,NYC_1,201210,7.776
SUPERMARKET_3_441,SUPERMARKET,NYC_1,201339,7.176
SUPERMARKET_3_441,SUPERMARKET,NYC_1,201508,8.376
SUPERMARKET_3_442,SUPERMARKET,NYC_1,201243,2.976
SUPERMARKET_3_443,SUPERMARKET,NYC_1,201335,3
SUPERMARKET_3_444,SUPERMARKET,NYC_1,201210,7.776
SUPERMARKET_3_444,SUPERMARKET,NYC_1,201339,7.176
SUPERMARKET_3_444,SUPERMARKET,NYC_1,201509,8.376
SUPERMARKET_3_445,SUPERMARKET,NYC_1,201243,2.976
SUPERMARKET_3_446,SUPERMARKET,NYC_1,201105,1.2
SUPERMARKET_3_446,SUPERMARKET,NYC_1,201141,1.416
SUPERMARKET_3_447,SUPERMARKET,NYC_1,201110,2.376
SUPERMARKET_3_447,SUPERMARKET,NYC_1,201233,2.088
SUPERMARKET_3_448,SUPERMARKET,NYC_1,201105,3.6
SUPERMARKET_3_448,SUPERMARKET,NYC_1,201107,3.936
SUPERMARKET_3_448,SUPERMARKET,NYC_1,201143,4.776
SUPERMARKET_3_448,SUPERMARKET,NYC_1,201208,4.008
SUPERMARKET_3_448,SUPERMARKET,NYC_1,201303,3.576
SUPERMARKET_3_449,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_450,SUPERMARKET,NYC_1,201105,3.816
SUPERMARKET_3_450,SUPERMARKET,NYC_1,201110,4.296
SUPERMARKET_3_450,SUPERMARKET,NYC_1,201133,3.576
SUPERMARKET_3_450,SUPERMARKET,NYC_1,201413,3.6
SUPERMARKET_3_451,SUPERMARKET,NYC_1,201118,1.536
SUPERMARKET_3_451,SUPERMARKET,NYC_1,201141,1.776
SUPERMARKET_3_452,SUPERMARKET,NYC_1,201105,6.312
SUPERMARKET_3_452,SUPERMARKET,NYC_1,201116,5.976
SUPERMARKET_3_453,SUPERMARKET,NYC_1,201138,3.576
SUPERMARKET_3_453,SUPERMARKET,NYC_1,201144,3.216
SUPERMARKET_3_453,SUPERMARKET,NYC_1,201405,3.456
SUPERMARKET_3_454,SUPERMARKET,NYC_1,201202,0.24
SUPERMARKET_3_454,SUPERMARKET,NYC_1,201611,0.3
SUPERMARKET_3_455,SUPERMARKET,NYC_1,201205,2.976
SUPERMARKET_3_455,SUPERMARKET,NYC_1,201315,2.616
SUPERMARKET_3_455,SUPERMARKET,NYC_1,201334,2.376
SUPERMARKET_3_456,SUPERMARKET,NYC_1,201224,4.416
SUPERMARKET_3_456,SUPERMARKET,NYC_1,201248,4.776
SUPERMARKET_3_457,SUPERMARKET,NYC_1,201201,3
SUPERMARKET_3_458,SUPERMARKET,NYC_1,201105,2.328
SUPERMARKET_3_458,SUPERMARKET,NYC_1,201110,2.256
SUPERMARKET_3_458,SUPERMARKET,NYC_1,201508,2.376
SUPERMARKET_3_459,SUPERMARKET,NYC_1,201208,2.136
SUPERMARKET_3_459,SUPERMARKET,NYC_1,201229,2.256
SUPERMARKET_3_460,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_461,SUPERMARKET,NYC_1,201105,1.776
SUPERMARKET_3_461,SUPERMARKET,NYC_1,201114,1.656
SUPERMARKET_3_461,SUPERMARKET,NYC_1,201605,1.848
SUPERMARKET_3_461,SUPERMARKET,NYC_1,201616,2.016
SUPERMARKET_3_462,SUPERMARKET,NYC_1,201105,1.2
SUPERMARKET_3_463,SUPERMARKET,NYC_1,201225,7.176
SUPERMARKET_3_463,SUPERMARKET,NYC_1,201401,7.056
SUPERMARKET_3_463,SUPERMARKET,NYC_1,201519,7.776
SUPERMARKET_3_463,SUPERMARKET,NYC_1,201611,7.2
SUPERMARKET_3_464,SUPERMARKET,NYC_1,201107,3.576
SUPERMARKET_3_464,SUPERMARKET,NYC_1,201136,3.936
SUPERMARKET_3_464,SUPERMARKET,NYC_1,201143,4.176
SUPERMARKET_3_464,SUPERMARKET,NYC_1,201210,4.416
SUPERMARKET_3_465,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_465,SUPERMARKET,NYC_1,201233,2.088
SUPERMARKET_3_466,SUPERMARKET,NYC_1,201502,4.536
SUPERMARKET_3_467,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_467,SUPERMARKET,NYC_1,201302,1.2
SUPERMARKET_3_467,SUPERMARKET,NYC_1,201406,2.016
SUPERMARKET_3_468,SUPERMARKET,NYC_1,201109,1.2
SUPERMARKET_3_468,SUPERMARKET,NYC_1,201141,1.416
SUPERMARKET_3_469,SUPERMARKET,NYC_1,201105,8.016
SUPERMARKET_3_469,SUPERMARKET,NYC_1,201125,7.776
SUPERMARKET_3_469,SUPERMARKET,NYC_1,201206,7.176
SUPERMARKET_3_469,SUPERMARKET,NYC_1,201507,7.488
SUPERMARKET_3_470,SUPERMARKET,NYC_1,201107,2.376
SUPERMARKET_3_470,SUPERMARKET,NYC_1,201233,2.088
SUPERMARKET_3_471,SUPERMARKET,NYC_1,201404,3
SUPERMARKET_3_472,SUPERMARKET,NYC_1,201501,2.364
SUPERMARKET_3_473,SUPERMARKET,NYC_1,201105,4.296
SUPERMARKET_3_473,SUPERMARKET,NYC_1,201133,4.416
SUPERMARKET_3_473,SUPERMARKET,NYC_1,201208,4.536
SUPERMARKET_3_473,SUPERMARKET,NYC_1,201303,4.656
SUPERMARKET_3_473,SUPERMARKET,NYC_1,201443,4.776
SUPERMARKET_3_473,SUPERMARKET,NYC_1,201552,5.016
SUPERMARKET_3_474,SUPERMARKET,NYC_1,201205,2.136
SUPERMARKET_3_474,SUPERMARKET,NYC_1,201229,2.256
SUPERMARKET_3_475,SUPERMARKET,NYC_1,201105,1.2
SUPERMARKET_3_476,SUPERMARKET,NYC_1,201105,7.176
SUPERMARKET_3_476,SUPERMARKET,NYC_1,201146,7.776
SUPERMARKET_3_477,SUPERMARKET,NYC_1,201105,1.776
SUPERMARKET_3_477,SUPERMARKET,NYC_1,201209,1.896
SUPERMARKET_3_477,SUPERMARKET,NYC_1,201402,2.016
SUPERMARKET_3_478,SUPERMARKET,NYC_1,201107,2.376
SUPERMARKET_3_478,SUPERMARKET,NYC_1,201233,2.088
SUPERMARKET_3_479,SUPERMARKET,NYC_1,201110,1.2
SUPERMARKET_3_480,SUPERMARKET,NYC_1,201105,2.376
SUPERMARKET_3_480,SUPERMARKET,NYC_1,201132,2.616
SUPERMARKET_3_480,SUPERMARKET,NYC_1,201211,3.096
SUPERMARKET_3_480,SUPERMARKET,NYC_1,201217,3.336
SUPERMARKET_3_480,SUPERMARKET,NYC_1,201529,3.576
SUPERMARKET_3_481,SUPERMARKET,NYC_1,201105,4.2
SUPERMARKET_3_481,SUPERMARKET,NYC_1,201211,4.656
SUPERMARKET_3_481,SUPERMARKET,NYC_1,201518,4.284
SUPERMARKET_3_482,SUPERMARKET,NYC_1,201350,3.576
SUPERMARKET_3_483,SUPERMARKET,NYC_1,201251,3.576
SUPERMARKET_3_483,SUPERMARKET,NYC_1,201431,3.456
SUPERMARKET_3_484,SUPERMARKET,NYC_1,201105,2.256
SUPERMARKET_3_484,SUPERMARKET,NYC_1,201106,2.376
SUPERMARKET_3_484,SUPERMARKET,NYC_1,201139,2.496
SUPERMARKET_3_485,SUPERMARKET,NYC_1,201105,4.176
SUPERMARKET_3_485,SUPERMARKET,NYC_1,201118,4.2
SUPERMARKET_3_485,SUPERMARKET,NYC_1,201132,4.416
SUPERMARKET_3_485,SUPERMARKET,NYC_1,201217,4.776
SUPERMARKET_3_485,SUPERMARKET,NYC_1,201611,4.272
SUPERMARKET_3_486,SUPERMARKET,NYC_1,201105,3.456
SUPERMARKET_3_486,SUPERMARKET,NYC_1,201120,3.096
SUPERMARKET_3_486,SUPERMARKET,NYC_1,201148,3
SUPERMARKET_3_487,SUPERMARKET,NYC_1,201436,2.016
SUPERMARKET_3_488,SUPERMARKET,NYC_1,201139,4.776
SUPERMARKET_3_488,SUPERMARKET,NYC_1,201209,5.376
SUPERMARKET_3_488,SUPERMARKET,NYC_1,201309,5.016
SUPERMARKET_3_488,SUPERMARKET,NYC_1,201604,5.688
SUPERMARKET_3_488,SUPERMARKET,NYC_1,201610,5.976
SUPERMARKET_3_489,SUPERMARKET,NYC_1,201410,2.376
SUPERMARKET_3_490,SUPERMARKET,NYC_1,201108,3.576
SUPERMARKET_3_490,SUPERMARKET,NYC_1,201136,3.936
SUPERMARKET_3_490,SUPERMARKET,NYC_1,201142,4.176
SUPERMARKET_3_490,SUPERMARKET,NYC_1,201210,4.416
